,GUNGU,NAME,YEAR,MONTH,KOREAN,FOREIGNER
459,해운대구,누리마루 APEC하우스,2018,4,177169,0
460,해운대구,누리마루 APEC하우스,2018,5,191431,0
461,해운대구,누리마루 APEC하우스,2018,6,154556,0
462,해운대구,누리마루 APEC하우스,2018,7,177410,0
463,해운대구,누리마루 APEC하우스,2018,8,187415,0
464,해운대구,누리마루 APEC하우스,2018,9,163508,0
465,해운대구,누리마루 APEC하우스,2018,10,184746,0
466,해운대구,누리마루 APEC하우스,2018,11,163027,0
467,해운대구,누리마루 APEC하우스,2018,12,189977,0
468,해운대구,누리마루 APEC하우스,2019,1,137570,0
469,해운대구,누리마루 APEC하우스,2019,2,172232,0
470,해운대구,누리마루 APEC하우스,2019,3,165222,0
471,해운대구,누리마루 APEC하우스,2019,4,177169,0
472,해운대구,누리마루 APEC하우스,2019,5,191236,0
473,해운대구,누리마루 APEC하우스,2019,6,154689,0
474,해운대구,누리마루 APEC하우스,2019,7,176410,0
475,해운대구,누리마루 APEC하우스,2019,8,188520,0
476,해운대구,누리마루 APEC하우스,2019,9,162503,0
477,해운대구,누리마루 APEC하우스,2019,10,135750,0
478,해운대구,누리마루 APEC하우스,2019,11,162332,0
479,해운대구,누리마루 APEC하우스,2019,12,156223,0
480,해운대구,부산아쿠아리움,2015,1,93554,0
481,해운대구,부산아쿠아리움,2015,2,65229,0
482,해운대구,부산아쿠아리움,2015,3,48363,0
483,해운대구,부산아쿠아리움,2015,4,67092,0
484,해운대구,부산아쿠아리움,2015,5,100635,0
485,해운대구,부산아쿠아리움,2015,6,26896,0
486,해운대구,부산아쿠아리움,2015,7,68594,0
487,해운대구,부산아쿠아리움,2015,8,113258,0
488,해운대구,부산아쿠아리움,2015,9,52966,0
489,해운대구,부산아쿠아리움,2015,10,74377,0
490,해운대구,부산아쿠아리움,2015,11,57330,0
491,해운대구,부산아쿠아리움,2015,12,60766,0
492,해운대구,부산아쿠아리움,2016,1,84594,0
493,해운대구,부산아쿠아리움,2016,2,75981,0
494,해운대구,부산아쿠아리움,2016,3,52435,0
495,해운대구,부산아쿠아리움,2016,4,78813,0
496,해운대구,부산아쿠아리움,2016,5,78008,0
497,해운대구,부산아쿠아리움,2016,6,68075,0
498,해운대구,부산아쿠아리움,2016,7,90390,0
499,해운대구,부산아쿠아리움,2016,8,109722,0
500,해운대구,부산아쿠아리움,2016,9,52685,0
501,해운대구,부산아쿠아리움,2016,10,74903,0
502,해운대구,부산아쿠아리움,2016,11,44740,0
503,해운대구,부산아쿠아리움,2016,12,65326,0
504,해운대구,부산아쿠아리움,2017,1,76627,0
505,해운대구,부산아쿠아리움,2017,2,68722,0
506,해운대구,부산아쿠아리움,2017,3,39190,0
507,해운대구,부산아쿠아리움,2017,4,85674,0
508,해운대구,부산아쿠아리움,2017,5,55737,0
509,해운대구,부산아쿠아리움,2017,6,47335,0
510,해운대구,부산아쿠아리움,2017,7,105663,0
511,해운대구,부산아쿠아리움,2017,8,84692,0
512,해운대구,부산아쿠아리움,2017,9,42098,0
513,해운대구,부산아쿠아리움,2017,10,81958,0
514,해운대구,부산아쿠아리움,2017,11,38131,0
515,해운대구,부산아쿠아리움,2017,12,56794,0
516,해운대구,부산아쿠아리움,2018,1,70778,0
517,해운대구,부산아쿠아리움,2018,2,60349,0
518,해운대구,부산아쿠아리움,2018,3,36571,0
519,해운대구,부산아쿠아리움,2018,4,68576,0
520,해운대구,부산아쿠아리움,2018,5,66078,0
521,해운대구,부산아쿠아리움,2018,6,51414,0
522,해운대구,부산아쿠아리움,2018,7,107006,0
523,해운대구,부산아쿠아리움,2018,8,89503,0
524,해운대구,부산아쿠아리움,2018,9,46616,0
525,해운대구,부산아쿠아리움,2018,10,57974,0
526,해운대구,부산아쿠아리움,2018,11,39780,0
527,해운대구,부산아쿠아리움,2018,12,50353,0
528,해운대구,부산아쿠아리움,2019,1,55877,0
529,해운대구,부산아쿠아리움,2019,2,70036,0
